#  / self-tagging (3-tag)
compiler,  1.0383089518240405, 1.0363712638393419, 1.040246639808739
dynamic,  1.0320617549855708, 1.0274083762792123, 1.0367151336919294
earley,  1.2172083098920434, 1.216375843583755, 1.2180407762003318
graphs,  0.8829849567313366, 0.8800936856836237, 0.8858762277790495
matrix,  1.0305981106913484, 1.028732166198832, 1.0324640551838649
maze,  1.141458349573901, 1.1407653217499667, 1.1421513773978353
nboyer,  1.0127366932317496, 1.012621041976221, 1.0128523444872783
parsing,  1.0620651782864399, 1.059752046853477, 1.0643783097194028
peval,  0.9969187038396056, 0.9960734230871499, 0.9977639845920613
sboyer,  1.0057310429120279, 1.0047873713415112, 1.0066747144825445
scheme,  1.0528780146671752, 1.0483205603632055, 1.057435468971145
slatex,  1.003035347643846, 1.0011945327394334, 1.0048761625482587
fft,  0.8190875285937433, 0.8184354580540666, 0.8197395991334201
fibfp,  0.3488679149552577, 0.348144263769094, 0.3495915661414214
mbrot,  0.26916819646158696, 0.26897489601688607, 0.26936149690628786
nucleic,  0.3728397645330123, 0.3721200626292912, 0.37355946643673343
pnpoly,  0.7241236602228598, 0.7238138143314193, 0.7244335061143002
ray,  0.2675221680694753, 0.26735898485885024, 0.2676853512801004
simplex,  0.7153068658216439, 0.7150717689670466, 0.7155419626762413
sumfp,  0.2797290865293543, 0.2796251345423648, 0.2798330385163438
sum1,  0.913648218892407, 0.9132961192593179, 0.9140003185254961
