#  / self-tagging (2-tag, mantissa low-bits)
compiler,  1.043545843398562, 1.0354189150543, 1.0517365594169263
dynamic,  1.0416824210860196, 1.0347218618110754, 1.0486898039443906
earley,  1.0708711489242364, 1.0702404164087127, 1.0715022531539096
graphs,  0.8865495933540394, 0.8818491958586503, 0.8912750447211317
matrix,  1.0240893224144665, 1.0203494066866456, 1.027842946161873
maze,  1.1519289717961456, 1.1481467852293314, 1.155723617514882
nboyer,  1.024546043214096, 1.0236029263442386, 1.025490029043398
parsing,  1.1034168929807602, 1.0989169265995566, 1.1079352863212195
peval,  1.0269431596879917, 1.0153769330697768, 1.0386411379679066
sboyer,  1.0172146792771661, 1.0165321326829937, 1.0178976841646263
scheme,  0.9621764356103781, 0.9513510365513816, 0.9731250166077802
slatex,  1.0172005248945493, 1.012970918388536, 1.0214477918988758
fft,  1.215503894407409, 1.2126983476186433, 1.2183159317573267
fibfp,  0.3172199889567044, 0.3150584311100434, 0.31939637685348654
mbrot,  1.7026922426537832, 1.7006615185074987, 1.704725391645055
nucleic,  1.6776842391210698, 1.6750591404057247, 1.6803134518065423
pnpoly,  0.777349016525558, 0.7699569836397658, 0.7848120172074033
ray,  0.8418340190112875, 0.8413194384758043, 0.8423489142823105
simplex,  1.0560611814776915, 1.0452260378109246, 1.0670086456703853
sumfp,  0.24894541099203626, 0.24881284437634432, 0.2490780482387587
sum1,  1.0461752896325256, 1.0443081264433984, 1.0480457912026215
