#  / self-tagging (3-tag)
compiler,  1.0301204684154226, 1.0245017346683154, 1.0357392021625298
dynamic,  1.026431182208252, 1.024504901838432, 1.0283574625780718
earley,  1.1710790967788367, 1.1676807652849004, 1.174477428272773
graphs,  0.8307102033411266, 0.8218146894001539, 0.8396057172820992
matrix,  1.0420991809246967, 1.0375552293683339, 1.0466431324810594
maze,  1.066147514908352, 1.0619480101635628, 1.070347019653141
nboyer,  1.0005572783707786, 0.9977377637990439, 1.0033767929425133
parsing,  1.018126572066518, 1.0110286219295943, 1.0252245222034417
peval,  0.9957132901518453, 0.9926554243065023, 0.9987711559971882
sboyer,  1.0060310908450865, 0.9942425046047777, 1.0178196770853951
scheme,  1.0190501425374952, 0.9920680574621746, 1.0460322276128156
slatex,  0.9992517132745888, 0.995083323656927, 1.0034201028922507
fft,  0.8862471377175553, 0.8680193127880468, 0.9044749626470637
fibfp,  0.36216877555929317, 0.36149066652920187, 0.36284688458938447
mbrot,  0.3056732927011177, 0.30466869291775306, 0.30667789248448235
nucleic,  0.36928603731009535, 0.3681859492564015, 0.3703861253637892
pnpoly,  0.8596042783653264, 0.8494410682500989, 0.8697674884805539
ray,  0.26371541162198353, 0.2633050874516062, 0.26412573579236087
simplex,  0.7727054225973713, 0.7694059527655137, 0.7760048924292289
sumfp,  0.3404536768489085, 0.33838497548966867, 0.3425223782081483
sum1,  0.8868852617438288, 0.8783871942567694, 0.8953833292308881
