#  / self-tagging (1-tag) self-tagging (2-tag) self-tagging (3-tag) NaN-boxing
compiler,  0.947574225751417, 0.9457469268698308, 0.9494015246330033,  0.9830199568835427, 0.9814648722237175, 0.984575041543368,  1.0074898006300805, 1.0066904336389524, 1.0082891676212087,  0.9842620615909065, 0.9824755884675709, 0.986048534714242
dynamic,  1.0020275416566304, 0.9995577203337177, 1.004497362979543,  1.0091154887559841, 1.0078449595670667, 1.0103860179449016,  1.0104779468151326, 1.0083285925072751, 1.01262730112299,  1.391976445287092, 1.3856311699434152, 1.3983217206307688
earley,  0.965084818993913, 0.9626168427433184, 0.9675527952445075,  1.0117488987551349, 1.0090385757372557, 1.014459221773014,  1.1738703686418532, 1.1540800790104926, 1.1936606582732139,  0.9496622875171246, 0.8855593454148829, 1.0137652296193662
graphs,  1.1232124696622456, 1.0510941305705142, 1.1953308087539771,  1.0090139024715143, 0.9502669979070222, 1.0677608070360065,  1.106637075551865, 1.0145852287504264, 1.1986889223533037,  0.9452637500445761, 0.8219740071311613, 1.0685534929579907
matrix,  0.9877227879799072, 0.9851416661244589, 0.9903039098353555,  0.9913151086233185, 0.9872716386472242, 0.9953585785994128,  1.025749488997779, 1.0220414686451138, 1.029457509350444,  0.9989212429776042, 0.9938011983842262, 1.0040412875709823
maze,  0.8998533179131363, 0.898149747652929, 0.9015568881733436,  0.9398567244444738, 0.9361304975106447, 0.9435829513783028,  0.9920334620799238, 0.989264627677313, 0.9948022964825346,  1.0462261704895468, 1.0402545169440423, 1.0521978240350514
nboyer,  0.9981538294478469, 0.9943397833126091, 1.0019678755830848,  1.0019622471402407, 0.9968674548512388, 1.0070570394292426,  1.0075867992748855, 1.0042720793106297, 1.0109015192391413,  0.9473862909512173, 0.9441053612866496, 0.950667220615785
parsing,  0.9908814161066781, 0.9883676649501906, 0.9933951672631657,  0.9732126713847243, 0.9720071338670716, 0.9744182089023771,  1.0088343723609765, 1.0065920224482907, 1.0110767222736623,  0.99798200411433, 0.99669175461123, 0.99927225361743
peval,  1.024311297290512, 1.0231077335039642, 1.0255148610770597,  1.0284430477047626, 1.0269505695297, 1.029935525879825,  1.0256889021857112, 1.0226745900998937, 1.0287032142715287,  0.988994781498941, 0.9884733239285005, 0.9895162390693816
sboyer,  0.9817566896941831, 0.980662512970598, 0.9828508664177681,  0.9824283352887768, 0.9782057048466783, 0.9866509657308753,  1.0289707458881658, 1.027229675346601, 1.0307118164297306,  1.0121423736415842, 1.0101967546012642, 1.0140879926819042
scheme,  0.9658625034532202, 0.9621879232039432, 0.9695370837024972,  0.9959563448853291, 0.9914988432650579, 1.0004138465056003,  0.9970383824802109, 0.992618198450118, 1.0014585665103037,  0.9621385143278657, 0.9606371117028465, 0.9636399169528849
slatex,  0.9935143718851759, 0.9711167066401668, 1.0159120371301849,  1.0098405230607388, 0.9833554012069877, 1.03632564491449,  1.0377177261926975, 1.0182625984876328, 1.0571728538977623,  1.0040776029319307, 0.9813161181390547, 1.0268390877248068
fft,  1.2944716272731696, 1.2906590932989719, 1.2982841612473672,  2.4445978679418467, 2.42969607025683, 2.4594996656268635,  1.1119770788892394, 1.1106438585013865, 1.1133102992770922,  0.9125816067454974, 0.9110662689696531, 0.9140969445213416
fibfp,  1.4001186803640278, 1.3968207616715849, 1.4034165990564706,  1.3376483377256907, 1.3341186451089797, 1.3411780303424017,  1.0045676125137146, 1.003775109909948, 1.0053601151174814,  0.7285306966759133, 0.72563437543016, 0.7314270179216666
mbrot,  1.4695034441562345, 1.4611317033544968, 1.477875184957972,  1.1407347355624655, 1.138174467505722, 1.143295003619209,  1.1378440962512364, 1.134876256736324, 1.1408119357661488,  0.881314610688371, 0.8792464284552753, 0.8833827929214667
nucleic,  1.3228200110811454, 1.3176798631866766, 1.3279601589756143,  1.1187993697071508, 1.1151774860017611, 1.1224212534125404,  1.2087886583549643, 1.1984573818415396, 1.219119934868389,  0.9108977557729057, 0.9087341210199612, 0.9130613905258501
pnpoly,  1.4891834689563779, 1.4820921409510759, 1.4962747969616799,  1.8434438213937596, 1.8390082934305072, 1.847879349357012,  1.1275513651746305, 1.1233763792427964, 1.1317263511064646,  0.8644951646642646, 0.8555498605127693, 0.8734404688157599
ray,  1.5096507709997096, 1.5074646483105505, 1.5118368936888686,  1.345902045304319, 1.3323485953244902, 1.3594554952841476,  1.1769578713969655, 1.1688392039308833, 1.1850765388630478,  0.934112083884464, 0.9328072998397238, 0.9354168679292042
simplex,  1.0956535703664727, 1.093410742994619, 1.0978963977383265,  1.170882083241512, 1.1685325846989378, 1.1732315817840864,  1.104238145150856, 1.1025938923525107, 1.1058823979492014,  0.9849565637752166, 0.9838522606865525, 0.9860608668638806
sumfp,  1.4295804128689107, 1.4284365699289552, 1.4307242558088662,  1.113447105027785, 1.111913257962734, 1.114980952092836,  1.1052286395194173, 1.104064844698627, 1.1063924343402076,  0.9179689876432716, 0.9167116465102435, 0.9192263287762997
sum1,  1.0271612133604395, 1.0248311840068824, 1.0294912427139966,  1.0194277832767793, 1.0144088520563164, 1.0244467144972422,  1.004565660637039, 1.003190801582187, 1.005940519691891,  1.010022259743113, 1.0061561104622658, 1.0138884090239602
