#  / 
compiler,  1.0182446543329442, 1.0146118643074857, 1.0218774443584027
dynamic,  0.9779494103385662, 0.9756174535496428, 0.9802813671274896
earley,  0.9814834723904873, 0.9807375064087777, 0.9822294383721969
graphs,  0.9783120910340128, 0.9774197695995311, 0.9792044124684945
matrix,  1.0078843261981851, 0.9978967751689756, 1.0178718772273947
maze,  1.0318246334293861, 1.0253075149286033, 1.038341751930169
nboyer,  0.9897355318159142, 0.9893075326953813, 0.9901635309364472
parsing,  0.9867365993523964, 0.9855120479901025, 0.9879611507146904
peval,  1.001689231891053, 0.9976923466155226, 1.0056861171665836
sboyer,  0.9987456569127033, 0.9983186002330369, 0.9991727135923698
scheme,  0.9865596118128505, 0.9856969555549439, 0.9874222680707571
slatex,  1.0347033649297395, 0.9654331728815208, 1.1039735569779583
fft,  0.29586590918962685, 0.2956270755630801, 0.2961047428161736
fibfp,  0.588263453016798, 0.5799259089076776, 0.5966009971259185
mbrot,  0.4629011164637043, 0.46031882007894864, 0.46548341284845995
nucleic,  0.6430662436979144, 0.637882897071672, 0.6482495903241569
pnpoly,  1.0620682704725293, 1.0604821291459343, 1.0636544117991242
ray,  0.630770368296837, 0.6266351864640821, 0.6349055501295918
simplex,  0.8718416839937018, 0.8680190033123973, 0.8756643646750062
sumfp,  0.5119496491960837, 0.5077559894200201, 0.5161433089721472
sum1,  0.9887326303513818, 0.9866707853227594, 0.9907944753800042
